occurrence_id,classification,latitude,longitude,city,state,country,date,time,aircraft_type,aircraft_manufacturer,aircraft_model,aircraft_damage_level,total_aircraft_fatalities,type_category
46569,ACIDENTE,,,ALTÔNIA,PR,BRASIL,08/11/2012,19:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,SUBSTANCIAL,0,OUTROS
46568,ACIDENTE,\t-29.80027778\t,\t-55.70583333\t,ALEGRETE,RS,BRASIL,08/11/2012,11:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46567,ACIDENTE,,,ALFENAS,MG,BRASIL,07/11/2012,16:15:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,SUBSTANCIAL,0,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
46566,ACIDENTE,-16.42638888888,-47.87444444444,LUZIÂNIA,GO,BRASIL,05/11/2012,11:55:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,SUBSTANCIAL,0,POUSO SEM TREM
46565,ACIDENTE,-17.5244444444,-39.6705555556,COTEGIPE,BA,BRASIL,04/11/2012,20:00:00,AVIÃO,AEROMOT,AMT-200SO,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
46564,ACIDENTE,-16.6263888889,-49.34,GOIÂNIA,GO,BRASIL,03/11/2012,16:50:00,AVIÃO,CESSNA AIRCRAFT,152,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46563,ACIDENTE,14.9530555556,-51.0488888889,ARUANÃ,GO,BRASIL,02/11/2012,12:00:00,AVIÃO,PIPER AIRCRAFT,PA-31,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46562,ACIDENTE,-13.5375,-52.2111111111,CANARANA,MT,BRASIL,31/10/2012,10:05:00,AVIÃO,CESSNA AIRCRAFT,A188B,DESTRUÍDA,0,PERDA DE CONTROLE EM VOO
46523,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,22/09/2012,14:14:00,AVIÃO,PIPER AIRCRAFT,PA-32R-301T,LEVE,0,ESTOURO DE PNEU
46522,INCIDENTE,-23.47777777777,-47.49,SOROCABA,SP,BRASIL,04/08/2012,23:00:00,AVIÃO,PILATUS,PC-12,LEVE,0,F.O.D.
46521,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,23/09/2012,13:30:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,ESTOURO DE PNEU
46520,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,06/09/2012,16:27:00,AVIÃO,CESSNA AIRCRAFT,560,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46519,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,18/09/2012,18:32:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46518,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,03/10/2012,11:40:00,AVIÃO,LET AIRCRAFT INDUSTRIES,L410UVP-E20,LEVE,0,ESTOURO DE PNEU
46517,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,30/09/2012,23:00:00,AVIÃO,DIAMOND AIRCRAFT,DA20-C1,NENHUM,0,ESTOURO DE PNEU
46516,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,29/09/2012,20:50:00,AVIÃO,BOEING COMPANY,737-7BX,NENHUM,0,FALHA DO MOTOR EM VOO
46515,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,28/09/2012,23:15:00,AVIÃO,DASSAULT AVIATION,FALCON 2000EX,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
46514,ACIDENTE,-20.4161111111,-54.4413888889,CAMPO GRANDE,MS,BRASIL,20/10/2012,15:00:00,AVIÃO,CESSNA AIRCRAFT,150J,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46513,ACIDENTE,-1.7213888889,-49.535,SÃO SEBASTIÃO DA BOA VISTA,PA,BRASIL,23/10/2012,12:40:00,AVIÃO,CESSNA AIRCRAFT,210L,SUBSTANCIAL,0,POUSO SEM TREM
46512,ACIDENTE,-21.1466666667,-48.3672222222,JABOTICABAL,SP,BRASIL,25/10/2012,15:00:00,AVIÃO,BEECH AIRCRAFT,D55,LEVE,0,PANE SECA
46499,ACIDENTE,,,CAMPINA VERDE,MG,BRASIL,27/10/2012,19:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46498,ACIDENTE,-10.5261111111,-41.5125,SENTO SÉ,BA,BRASIL,25/10/2012,13:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
46497,ACIDENTE,\t-30.18777778\t,\t-51.18277778\t,PORTO ALEGRE,RS,BRASIL,24/10/2012,12:05:00,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46496,ACIDENTE,-23.5166666667,-47.2666666667,SOROCABA,SP,BRASIL,31/10/2012,16:30:00,HELICÓPTERO,HELIBRAS,HB-350B,SUBSTANCIAL,0,COM ROTOR
46495,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,28/09/2012,15:00:00,AVIÃO,RAYTHEON AIRCRAFT,400A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46487,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,16/10/2012,20:00:00,AVIÃO,LEARJET,35A,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
46486,INCIDENTE,-5.071666666666,-42.81666666666,TERESINA,PI,BRASIL,14/10/2012,00:09:00,AVIÃO,CESSNA AIRCRAFT,525B,NENHUM,0,ESTOURO DE PNEU
46485,INCIDENTE,-16.43805555555,-39.07777777777,PORTO SEGURO,BA,BRASIL,14/10/2012,20:40:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-320,NENHUM,0,FALHA DO MOTOR EM VOO
46484,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,11/10/2012,16:45:00,AVIÃO,PILATUS,PC-12/47E,NENHUM,0,COM TREM DE POUSO
46481,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,09/10/2012,21:27:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,NENHUM,0,COLISÃO COM OBSTÁCULOS NO SOLO
46480,INCIDENTE,-16.6325,-49.22111111111,GOIÂNIA,GO,BRASIL,05/10/2012,17:09:00,AVIÃO,EMBRAER,EMB-810C,NENHUM,0,ESTOURO DE PNEU
46479,INCIDENTE,-23.330278,-51.136667,LONDRINA,PR,BRASIL,04/10/2012,22:05:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,POUSO BRUSCO
46478,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,25/09/2012,21:55:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46477,INCIDENTE,-7.591388888888,-72.68333333333,CRUZEIRO DO SUL,AC,BRASIL,23/09/2012,19:40:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 355 N,NENHUM,0,OUTROS
46476,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,05/10/2012,18:00:00,AVIÃO,AIRBUS INDUSTRIE,A319-115,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
46475,INCIDENTE,-20.46944444444,-54.67027777777,CAMPO GRANDE,MS,BRASIL,09/10/2012,17:22:00,HELICÓPTERO,EUROCOPTER FRANCE,EC 120 B,NENHUM,0,PANE SECA
46474,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,05/10/2012,19:38:00,AVIÃO,BEECH AIRCRAFT,58,NENHUM,0,ESTOURO DE PNEU
46473,INCIDENTE,-22.38222222222,-40.73194444444,CAMPOS DOS GOYTACAZES,RJ,BRASIL,01/10/2012,22:19:00,AVIÃO,EMBRAER,EMB-810C,LEVE,0,ESTOURO DE PNEU
46472,INCIDENTE,-7.148333333333,-34.95027777777,JOÃO PESSOA,PB,BRASIL,10/10/2012,17:59:00,AVIÃO,RAYTHEON AIRCRAFT,400A,NENHUM,0,ESTOURO DE PNEU
46471,INCIDENTE,-4.871388888888,-66.8975,CARAUARI,AM,BRASIL,10/10/2012,15:30:00,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,NENHUM,0,FALHA DO MOTOR EM VOO
46456,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,27/09/2012,22:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,NENHUM,0,ESTOURO DE PNEU
46455,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,26/09/2012,13:37:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
46454,INCIDENTE,3.025,-60.75138888888,BOA VISTA,RR,BRASIL,26/09/2012,10:00:00,AVIÃO,CESSNA AIRCRAFT,152,SUBSTANCIAL,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46453,INCIDENTE,-26.87861111111,-48.65083333333,NAVEGANTES,SC,BRASIL,25/09/2012,13:00:00,AVIÃO,BOEING COMPANY,737-36Q,LEVE,0,F.O.D.
46452,INCIDENTE,-23.330278,-51.136667,LONDRINA,PR,BRASIL,23/09/2012,21:26:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,NENHUM,0,ESTOURO DE PNEU
46451,INCIDENTE GRAVE,-22.8591666667,-47.1080555556,CAMPINAS,SP,BRASIL,30/08/2012,19:25:00,AVIÃO,PIPER AIRCRAFT,PA-31T,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
46450,INCIDENTE GRAVE,-5.1175,-60.3644444444,NOVO ARIPUANÃ,AM,BRASIL,24/09/2012,13:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,SUBSTANCIAL,0,POUSO SEM TREM
46449,ACIDENTE,\t-29.99388889\t,\t-51.20388889\t,PORTO ALEGRE,RS,BRASIL,10/10/2012,19:13:00,AVIÃO,EMBRAER,EMB-500,SUBSTANCIAL,0,EXCURSÃO DE PISTA
46448,INCIDENTE GRAVE,-17.7247222222,-48.61,CALDAS NOVAS,GO,BRASIL,11/10/2012,11:00:00,AVIÃO,XAVANTE,A-122-B,NENHUM,0,FALHA DO MOTOR EM VOO
46446,INCIDENTE GRAVE,\t-25.00222222\t,\t-53.50194444\t,CASCAVEL,PR,BRASIL,28/09/2012,17:30:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,LEVE,0,EXCURSÃO DE PISTA
46445,INCIDENTE GRAVE,-21.1505555556,-48.9902777778,CATANDUVA,SP,BRASIL,07/10/2012,15:30:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,COM TREM DE POUSO
46444,ACIDENTE,-7.7225,-67.0283333333,PAUINI,AM,BRASIL,22/08/2012,18:51:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,SUBSTANCIAL,1,COLISÃO COM OBSTÁCULOS NO SOLO
46443,INCIDENTE GRAVE,-3.3802777778,-64.7252777778,TEFÉ,AM,BRASIL,03/10/2012,12:35:00,AVIÃO,CESSNA AIRCRAFT,208B,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46439,INCIDENTE GRAVE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,03/10/2012,16:33:00,AVIÃO,AERO BOERO,AB-115,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46438,INCIDENTE GRAVE,,,ARTUR NOGUEIRA,SP,BRASIL,02/10/2012,11:10:00,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,LEVE,0,FALHA DO MOTOR EM VOO
46437,ACIDENTE,-19.9644444444,-53.1180555556,ÁGUA CLARA,MS,BRASIL,25/08/2012,11:30:00,AVIÃO,CESSNA AIRCRAFT,210N,DESTRUÍDA,3,PERDA DE CONTROLE EM VOO
46436,ACIDENTE,-8.5163888889,-49.3708333333,ARAGUAÍNA,TO,BRASIL,22/08/2012,13:00:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46435,ACIDENTE,\t-25.36083333\t,\t-50.01583333\t,PALMEIRA,PR,BRASIL,21/08/2012,20:15:00,AVIÃO,AERO BOERO,AB-115,SUBSTANCIAL,1,PERDA DE CONTROLE EM VOO
46434,ACIDENTE,-24.3302777778,-47.5825,JUQUIÁ,SP,BRASIL,03/10/2012,11:00:00,AVIÃO,PIPER AIRCRAFT,PA-25-260,DESTRUÍDA,1,OPERAÇÃO A BAIXA ALTITUDE
46433,INCIDENTE,-22.91805555555,-42.82888888888,MARICÁ,RJ,BRASIL,10/10/2012,20:33:00,AVIÃO,PIPER AIRCRAFT,PA-34-200T,NENHUM,0,FALHA DO MOTOR EM VOO
46432,ACIDENTE,,,SANTA CRUZ DO ARARI,PA,BRASIL,08/10/2012,13:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
46431,ACIDENTE,-23.0075,-47.1344444444,CAMPINAS,SP,BRASIL,13/10/2012,22:55:00,AVIÃO,MCDONNELL DOUGLAS,MD11,SUBSTANCIAL,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46419,ACIDENTE,-23.2,-44.5,CANTÁ,RR,BRASIL,24/09/2012,08:00:00,AVIÃO,CESSNA AIRCRAFT,210L,DESTRUÍDA,1,DESORIENTAÇÃO ESPACIAL
46418,ACIDENTE,-16.3327777778,-53.5041666667,GUIRATINGA,MT,BRASIL,07/09/2012,13:30:00,AVIÃO,PIPER AIRCRAFT,PA-32R-301T,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULOS NO SOLO
46417,ACIDENTE,-23.330278,-51.136667,LONDRINA,PR,BRASIL,24/09/2012,17:10:00,AVIÃO,CESSNA AIRCRAFT,152,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
46416,ACIDENTE,-28.874307,-55.824230,SÃO BORJA,RS,BRASIL,28/09/2012,21:38:00,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,SUBSTANCIAL,0,POUSO BRUSCO
46415,ACIDENTE,\t-25.61305556\t,\t-54.39805556\t,FOZ DO IGUAÇU,PR,BRASIL,25/09/2012,14:35:00,HELICÓPTERO,BELL HELICOPTER,206B,SUBSTANCIAL,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46414,ACIDENTE,-23.2,-44.5,UBATUBA,SP,BRASIL,25/09/2012,15:00:00,AVIÃO,CIRRUS DESIGN,SR22,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
46413,ACIDENTE,-18.9738888889,-48.1005555556,UBERLÂNDIA,MG,BRASIL,24/09/2012,17:00:00,AVIÃO,CESSNA AIRCRAFT,210M,SUBSTANCIAL,0,POUSO SEM TREM
46412,ACIDENTE,-0.0,-0.0,ILHÉUS,BA,BRASIL,24/09/2012,01:55:00,AVIÃO,EMBRAER,EMB-810C,DESTRUÍDA,2,INDETERMINADO
46411,ACIDENTE,-1.3847222222,-48.4788888889,BELÉM,PA,BRASIL,23/09/2012,18:35:00,HELICÓPTERO,BELL HELICOPTER,430,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULOS NO SOLO
46379,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,22/09/2012,09:15:00,AVIÃO,AIRBUS INDUSTRIE,A330-223,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
46378,INCIDENTE GRAVE,-12.16027778,-45.02250000,BARREIRAS,BA,BRASIL,22/09/2012,16:40:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
46377,INCIDENTE,-9.868333333333,-67.89805555555,RIO BRANCO,AC,BRASIL,22/09/2012,13:25:00,AVIÃO,EMBRAER,EMB-810C,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46373,INCIDENTE GRAVE,-6.0883333333,-50.1227777778,PARAUAPEBAS,PA,BRASIL,21/09/2012,11:55:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,LEVE,0,FALHA DO MOTOR EM VOO
46371,INCIDENTE,-23.15305555555,47.057777777778,ITUPEVA,SP,BRASIL,15/09/2012,17:30:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,COLISÃO COM AVE
46368,ACIDENTE,-23.1277777778,-46.5747222222,SÃO PAULO,SP,BRASIL,24/09/2012,11:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
46362,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,18/09/2012,20:00:00,AVIÃO,LEARJET,35A,LEVE,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46359,INCIDENTE,-20.25805555555,-40.28638888888,VITÓRIA,ES,BRASIL,18/09/2012,17:00:00,AVIÃO,PILATUS,PC-12/45,NENHUM,0,ESTOURO DE PNEU
46358,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,15/09/2012,22:44:00,AVIÃO,EMBRAER,EMB-810C,NENHUM,0,ESTOURO DE PNEU
46356,ACIDENTE,-11.85,-40.7833333333,TAPIRAMUTÁ,BA,BRASIL,22/09/2012,15:50:00,AVIÃO,CESSNA AIRCRAFT,170A,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
46354,ACIDENTE,-16.8602777778,-39.6072222222,ITAMARAJU,BA,BRASIL,19/09/2012,23:00:00,HELICÓPTERO,EUROCOPTER FRANCE,EC 130 B4,DESTRUÍDA,1,PERDA DE CONTROLE EM VOO
46350,INCIDENTE,-15.87111111111,-47.91861111111,BRASÍLIA,DF,BRASIL,28/08/2012,18:30:00,AVIÃO,WILLIAM DA SILVA MATIAS,RV-10,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46349,INCIDENTE,-16.6325,-49.22111111111,GOIÂNIA,GO,BRASIL,23/08/2012,00:00:00,AVIÃO,BEECH AIRCRAFT,B90,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46348,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,21/08/2012,00:30:00,AVIÃO,GULFSTREAM AEROSPACE,GV-SP,LEVE,0,SOPRO DE REATOR
46347,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,12/08/2012,15:15:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,PERDA DE CONTROLE NO SOLO
46346,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,19/08/2012,18:30:00,AVIÃO,CESSNA AIRCRAFT,650,SUBSTANCIAL,0,COLISÃO COM AVE
46345,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,17/08/2012,15:05:00,AVIÃO,AERO BOERO,AB-115,LEVE,0,PERDA DE CONTROLE NO SOLO
46344,INCIDENTE,-20.5944444444,-56.7805555556,BODOQUENA,MS,BRASIL,20/08/2012,05:50:00,AVIÃO,CESSNA AIRCRAFT,206H,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46342,INCIDENTE,-23.44138888888,-45.07611111111,UBATUBA,SP,BRASIL,03/09/2012,16:40:00,AVIÃO,PIPER AIRCRAFT,PA-31,SUBSTANCIAL,0,COLISÃO COM AVE
46341,INCIDENTE,,,BACABAL,MA,BRASIL,18/09/2012,10:24:00,AVIÃO,CESSNA AIRCRAFT,T210L,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
46340,INCIDENTE GRAVE,-19.07805555555,-48.12944444444,UBERLÂNDIA,MG,BRASIL,16/09/2012,17:40:00,AVIÃO,AERO BOERO,AB-115,SUBSTANCIAL,0,POUSO BRUSCO
46339,ACIDENTE,-23.5325,-45.34277777777,CARAGUATATUBA,SP,BRASIL,26/07/2012,12:00:00,ULTRALEVE,Unknown,ADVENTURE,DESTRUÍDA,1,PERDA DE CONTROLE EM VOO
46338,ACIDENTE,-7.5252777778,-46.0533333333,BALSAS,MA,BRASIL,12/09/2012,20:50:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,OUTROS
46337,ACIDENTE,-14.2991666667,-47.51,ALTO PARAÍSO DE GOIÁS,GO,BRASIL,12/09/2012,12:00:00,AVIÃO,XAVANTE,A-122-A,SUBSTANCIAL,0,EXCURSÃO DE PISTA
46336,ACIDENTE,-23.1277777778,-46.5747222222,ATIBAIA,SP,BRASIL,17/08/2012,18:10:00,AVIÃO,DIAMOND AIRCRAFT,DA20-C1,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46312,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,02/09/2012,10:55:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA DO MOTOR EM VOO
46311,INCIDENTE GRAVE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,05/09/2012,11:50:00,AVIÃO,AERO BOERO,AB-115,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
46310,ACIDENTE,-22.97527777777,-44.30722222222,ANGRA DOS REIS,RJ,BRASIL,31/08/2012,18:50:00,HELICÓPTERO,AGUSTA,AW109SP,NENHUM,0,OUTROS
46309,ACIDENTE,-0.050833333333,-51.07027777777,MACAPÁ,AP,BRASIL,09/09/2012,21:12:00,AVIÃO,CESSNA AIRCRAFT,172R,DESTRUÍDA,1,OUTROS
46308,ACIDENTE,-20.12000000,-56.69611111,MIRANDA,MS,BRASIL,07/09/2012,19:10:00,AVIÃO,CESSNA AIRCRAFT,T210N,SUBSTANCIAL,0,PANE SECA
46307,ACIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,13/09/2012,01:30:00,AVIÃO,BOEING COMPANY,767-322,SUBSTANCIAL,0,ESTOURO DE PNEU
46306,INCIDENTE GRAVE,-23.1816666667,-46.9436111111,JUNDIAÍ,SP,BRASIL,09/09/2012,12:00:00,AVIÃO,CESSNA AIRCRAFT,152,NENHUM,0,PERDA DE CONTROLE NO SOLO
46305,ACIDENTE,-23.5222222222,-46.6886111111,SÃO PAULO,SP,BRASIL,11/07/2012,13:17:00,HELICÓPTERO,ROBINSON HELICOPTER,R22,DESTRUÍDA,2,PERDA DE CONTROLE EM VOO
46302,INCIDENTE,-25.00222222222,-53.50194444444,CASCAVEL,PR,BRASIL,20/08/2012,16:55:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,EXCURSÃO DE PISTA
46301,INCIDENTE,-5.071666666666,-42.81666666666,TERESINA,PI,BRASIL,19/08/2012,09:40:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,FOGO NO SOLO
46300,INCIDENTE,-5.1958333333,-37.7116666667,MOSSORÓ,RN,BRASIL,08/08/2012,14:30:00,AVIÃO,EMBRAER,EMB-500,LEVE,0,ESTOURO DE PNEU
46299,INCIDENTE,-23.33166666666,-47.85805555555,TATUÍ,SP,BRASIL,08/08/2012,15:00:00,AVIÃO,AERO BOERO,AB-115,LEVE,0,PERDA DE CONTROLE NO SOLO
46298,INCIDENTE,-25.00222222222,-53.50194444444,CASCAVEL,PR,BRASIL,12/08/2012,18:00:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,LEVE,0,PERDA DE CONTROLE NO SOLO
46297,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,14/08/2012,18:22:00,AVIÃO,BOEING COMPANY,737-76N,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
46296,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,25/08/2012,21:10:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 BA,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
46282,INCIDENTE GRAVE,-4.1338888889,-63.1311111111,COARI,AM,BRASIL,12/08/2012,12:20:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,POUSO SEM TREM
46281,INCIDENTE GRAVE,-3.0727777778,-60.0211111111,MANAUS,AM,BRASIL,10/08/2012,12:20:00,AVIÃO,BEECH AIRCRAFT,58,NENHUM,0,EXCURSÃO DE PISTA
46280,INCIDENTE GRAVE,\t-30.09416667\t,\t-53.40583333\t,SÃO SEPÉ,RS,BRASIL,08/08/2012,20:00:00,AVIÃO,CESSNA AIRCRAFT,A188A,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
46279,INCIDENTE GRAVE,-21.6322827,-48.8746466,ITÁPOLIS,SP,BRASIL,15/08/2012,20:40:00,AVIÃO,CESSNA AIRCRAFT,152,SUBSTANCIAL,0,COM TREM DE POUSO
46264,INCIDENTE GRAVE,-18.45472222222,-47.0375,COROMANDEL,MG,BRASIL,20/08/2012,17:40:00,AVIÃO,CESSNA AIRCRAFT,U206D,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
46263,INCIDENTE GRAVE,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,17/08/2012,15:15:00,AVIÃO,CESSNA AIRCRAFT,560,NENHUM,0,POUSO LONGO
46261,ACIDENTE,-16.4033333333,-39.0511111111,PORTO SEGURO,BA,BRASIL,08/08/2012,18:50:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
46260,ACIDENTE,-19.31500,-42.001388,TARUMIRIM,MG,BRASIL,14/08/2012,19:50:00,AVIÃO,CESSNA AIRCRAFT,172M,SUBSTANCIAL,0,COLISÃO COM AVE
46259,ACIDENTE,-22.8591666667,-47.1080555556,CAMPINAS,SP,BRASIL,17/08/2012,15:10:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,SUBSTANCIAL,0,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
46258,ACIDENTE,-23.5075,-46.6344444444,ITAQUAQUECETUBA,SP,BRASIL,19/08/2012,18:05:00,HELICÓPTERO,ROBINSON HELICOPTER,R44,SUBSTANCIAL,0,COM COMANDOS DE VOO
46257,ACIDENTE,-3.4769444444,-66.0541666667,JURUÁ,AM,BRASIL,21/08/2012,18:50:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
46256,ACIDENTE,-19.9088888889,-43.9888888889,BELO HORIZONTE,MG,BRASIL,20/08/2012,17:50:00,HELICÓPTERO,HELIBRAS,HB-350B,SUBSTANCIAL,0,POUSO ANTES DA PISTA
46255,ACIDENTE,-22.8230555556,-47.3966666667,SANTA BÁRBARA D'OESTE,SP,BRASIL,18/08/2012,12:40:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,DESTRUÍDA,2,COLISÃO DE AERONAVES EM VOO
